"Client","Beneficiary Name","Transaction #","Bank Confirmaton ID","Transaction ID","Destination Currency","Destination Amount","Local Conversion Currency","Batch","Status","USD Value","Uploaded Date","Stage_2_Approved","Compliance Cleared","PG_PROCESSING","MANUAL_PG","SENT_TO_BANK","Error-Sub Status","Error Description","Paid","Returned","Cancelled"
"Aseem Label","Asim Bapat","288","PY10105314","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 09:25:10","","","","","","DATA ERROR","Validation Error: ""Beneficiary Bank Name"" length must be less than or equal to 60 characters long<br>","","",""
"Aseem Label","Asim Bapat","287","PY10105313","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 09:25:10","","","","","","DATA ERROR","Validation Error: ""Beneficiary Bank Name"" length must be less than or equal to 60 characters long<br>","","",""
"Aseem Label","Asim Bapat","284","PY10105310","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 09:25:10","","","","","","DATA ERROR","Validation Error: ""Beneficiary Bank Name"" length must be less than or equal to 60 characters long<br>","","",""
"Aseem Label","Asim Bapat","283","PY10105309","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 09:25:10","","","","","","DATA ERROR","Validation Error: ""Beneficiary Bank Name"" length must be less than or equal to 60 characters long<br>","","",""
"Aseem Label","Asim Bapat","282","PY10105308","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 09:25:10","","","","","","DATA ERROR","Validation Error: ""Beneficiary Bank Name"" length must be less than or equal to 60 characters long<br>","","",""
"Aseem Label","Asim Bapat","281","PY10105307","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 09:25:10","","","","","","DATA ERROR","Validation Error: ""Beneficiary Bank Name"" length must be less than or equal to 60 characters long<br>","","",""
"Aseem Label","Asim Bapat","280","PY10105306","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 09:25:10","","","","","","DATA ERROR","Validation Error: ""Beneficiary Bank Name"" length must be less than or equal to 60 characters long<br>","","",""
"Aseem Label","Asim Bapat","279","PY10105305","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 09:25:10","","","","","","DATA ERROR","Validation Error: ""Beneficiary Bank Name"" length must be less than or equal to 60 characters long<br>","","",""
"Aseem Label","Asim Bapat","278","PY10105304","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 09:25:10","","","","","","DATA ERROR","Validation Error: ""Beneficiary Bank Name"" length must be less than or equal to 60 characters long<br>","","",""
"Aseem Label","Asim Bapat","269","PY10105295","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 09:25:09","","","","","","DATA ERROR","Validation Error: ""Beneficiary Bank Name"" length must be less than or equal to 60 characters long<br>","","",""
"Aseem Label","Asim Bapat","268","PY10105294","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 09:25:09","","","","","","DATA ERROR","Validation Error: ""Beneficiary Bank Name"" length must be less than or equal to 60 characters long<br>","","",""
"Aseem Label","Asim Bapat","260","PY10105286","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 09:25:09","","","","","","DATA ERROR","Validation Error: ""Beneficiary Bank Name"" length must be less than or equal to 60 characters long<br>","","",""
"Aseem Label","Asim Bapat","259","PY10105285","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 09:25:09","","","","","","DATA ERROR","Validation Error: ""Beneficiary Bank Name"" length must be less than or equal to 60 characters long<br>","","",""
"Aseem Label","Asim Bapat","258","PY10105284","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 09:25:09","","","","","","DATA ERROR","Validation Error: ""Beneficiary Bank Name"" length must be less than or equal to 60 characters long<br>","","",""
"Aseem Label","Asim Bapat","257","PY10105283","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 09:25:09","","","","","","DATA ERROR","Validation Error: ""Beneficiary Bank Name"" length must be less than or equal to 60 characters long<br>","","",""
"Aseem Label","Asim Bapat","253","PY10105279","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 09:25:09","","","","","","DATA ERROR","Validation Error: ""Beneficiary Bank Name"" length must be less than or equal to 60 characters long<br>","","",""
"Aseem Label","Asim Bapat","216","PY10105242","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 09:25:09","","","","","","DATA ERROR","Validation Error: ""Beneficiary Bank Name"" length must be less than or equal to 60 characters long<br>","","",""
"Aseem Label","Asim Bapat","214","PY10105240","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 09:25:09","","","","","","DATA ERROR","Validation Error: ""Beneficiary Bank Name"" length must be less than or equal to 60 characters long<br>","","",""
"Aseem Label","Asim Bapat","205","PY10105231","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 09:25:09","","","","","","DATA ERROR","Validation Error: ""Beneficiary Bank Name"" length must be less than or equal to 60 characters long<br>","","",""
"Aseem Label","Asim Bapat","203","PY10105229","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 09:25:09","","","","","","DATA ERROR","Validation Error: ""Beneficiary Bank Name"" length must be less than or equal to 60 characters long<br>","","",""
"Aseem Label","Asim Bapat","194","PY10105220","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 09:25:08","","","","","","DATA ERROR","Validation Error: ""Beneficiary Bank Name"" length must be less than or equal to 60 characters long<br>","","",""
"Aseem Label","Asim Bapat","193","PY10105219","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 09:25:08","","","","","","DATA ERROR","Validation Error: ""Beneficiary Bank Name"" length must be less than or equal to 60 characters long<br>","","",""
"Aseem Label","Asim Bapat","187","PY10105213","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 09:25:08","","","","","","DATA ERROR","Validation Error: ""Beneficiary Bank Name"" length must be less than or equal to 60 characters long<br>","","",""
"Aseem Label","Asim Bapat","186","PY10105212","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 09:25:08","","","","","","DATA ERROR","Validation Error: ""Beneficiary Bank Name"" length must be less than or equal to 60 characters long<br>","","",""
"Aseem Label","Asim Bapat","128","PY10105154","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 09:25:07","","","","","","DATA ERROR","Validation Error: ""Beneficiary Bank Name"" length must be less than or equal to 60 characters long<br>","","",""
"Aseem Label","Asim Bapat","116","PY10105142","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 09:25:07","","","","","","DATA ERROR","Validation Error: ""Beneficiary Bank Name"" length must be less than or equal to 60 characters long<br>","","",""
"Aseem Label","Asim Bapat","10","PY10104874","","USD","10.11","USD","batch_format.xlsx","Processing Transaction",10.11,"21/07/2017 07:59:09","21/07/2017 07:59:24","","","","",,,"","",""
"Aseem Label","Asim Bapat","9","PY10104873","","USD","10.11","USD","batch_format.xlsx","Processing Transaction",10.11,"21/07/2017 07:59:09","21/07/2017 07:59:24","","","","",,,"","",""
"Aseem Label","Asim Bapat","8","PY10104872","","USD","10.11","USD","batch_format.xlsx","Processing Transaction",10.11,"21/07/2017 07:59:09","21/07/2017 07:59:24","","","","",,,"","",""
"Aseem Label","Asim Bapat","7","PY10104871","","USD","10.11","USD","batch_format.xlsx","Processing Transaction",10.11,"21/07/2017 07:59:09","21/07/2017 07:59:24","","","","",,,"","",""
"Aseem Label","Asim Bapat","6","PY10104870","","USD","10.11","USD","batch_format.xlsx","Processing Transaction",10.11,"21/07/2017 07:59:09","21/07/2017 07:59:24","","","","",,,"","",""
"Aseem Label","Asim Bapat","5","PY10104869","","USD","10.11","USD","batch_format.xlsx","Processing Transaction",10.11,"21/07/2017 07:59:09","21/07/2017 07:59:24","","","","",,,"","",""
"Aseem Label","Asim Bapat","4","PY10104868","","USD","10.11","USD","batch_format.xlsx","Processing Transaction",10.11,"21/07/2017 07:59:09","21/07/2017 07:59:24","","","","",,,"","",""
"Aseem Label","Asim Bapat","3","PY10104867","","USD","10.11","USD","batch_format.xlsx","Processing Transaction",10.11,"21/07/2017 07:59:09","21/07/2017 07:59:24","","","","",,,"","",""
"Aseem Label","Asim Bapat","2","PY10104866","","USD","10.11","USD","batch_format.xlsx","Processing Transaction",10.11,"21/07/2017 07:59:09","21/07/2017 07:59:24","","","","",,,"","",""
"Aseem Label","Asim Bapat","1","PY10104865","","USD","10.11","USD","batch_format.xlsx","Processing Transaction",10.11,"21/07/2017 07:59:09","21/07/2017 07:59:24","","","","",,,"","",""
"Aseem Label","Asim Bapat","10","PY10104864","","USD","10.11","USD","batch_format.xlsx","Processing Transaction",10.11,"21/07/2017 07:57:51","21/07/2017 07:58:25","","","","",,,"","",""
"Aseem Label","Asim Bapat","9","PY10104863","","USD","10.11","USD","batch_format.xlsx","Processing Transaction",10.11,"21/07/2017 07:57:51","21/07/2017 07:58:25","","","","",,,"","",""
"Aseem Label","Asim Bapat","8","PY10104862","","USD","10.11","USD","batch_format.xlsx","Processing Transaction",10.11,"21/07/2017 07:57:51","21/07/2017 07:58:25","","","","",,,"","",""
"Aseem Label","Asim Bapat","7","PY10104861","","USD","10.11","USD","batch_format.xlsx","Processing Transaction",10.11,"21/07/2017 07:57:51","21/07/2017 07:58:25","","","","",,,"","",""
"Aseem Label","Asim Bapat","6","PY10104860","","USD","10.11","USD","batch_format.xlsx","Processing Transaction",10.11,"21/07/2017 07:57:51","21/07/2017 07:58:25","","","","",,,"","",""
"Aseem Label","Asim Bapat","5","PY10104859","","USD","10.11","USD","batch_format.xlsx","Processing Transaction",10.11,"21/07/2017 07:57:51","21/07/2017 07:58:25","","","","",,,"","",""
"Aseem Label","Asim Bapat","4","PY10104858","","USD","10.11","USD","batch_format.xlsx","Processing Transaction",10.11,"21/07/2017 07:57:51","21/07/2017 07:58:25","","","","",,,"","",""
"Aseem Label","Asim Bapat","3","PY10104857","","USD","10.11","USD","batch_format.xlsx","Processing Transaction",10.11,"21/07/2017 07:57:51","21/07/2017 07:58:25","","","","",,,"","",""
"Aseem Label","Asim Bapat","2","PY10104856","","USD","10.11","USD","batch_format.xlsx","Processing Transaction",10.11,"21/07/2017 07:57:51","21/07/2017 07:58:25","","","","",,,"","",""
"Aseem Label","Asim Bapat","1","PY10104855","","USD","10.11","USD","batch_format.xlsx","Processing Transaction",10.11,"21/07/2017 07:57:50","21/07/2017 07:58:25","","","","",,,"","",""
"Aseem Label","Ben Stokes","10","PY10104854","","USD","10.11","USD","batch_format.xlsx","Processing Transaction",10.11,"21/07/2017 07:15:06","21/07/2017 07:15:34","","","","",,,"","",""
"Aseem Label","Asim Bapat","1","PY10104845","","USD","10.11","USD","batch_format.xlsx","Processing Transaction",10.11,"21/07/2017 07:15:06","21/07/2017 07:15:34","","","","",,,"","",""
"Aseem Label","Asim Bapat","987654","PY10055557","","EUR","50.78","USD","MU-1500457798684","User Rejected",,"19/07/2017 09:49:58","","","","","",,,"","",""
"Aseem Label","Asim Bapat","123455","PY10055540","","USD","200.42","USD","MU-1500453080836","User Rejected",,"19/07/2017 08:31:20","","","","","",,,"","",""
"Aseem Label","Asim Bapat","12345611","PY10055559","","USD","222.44","USD","MU-1500461614458","User Rejected",,"19/07/2017 10:53:34","","","","","",,,"","",""
"Aseem Label","Asim Bapat","123","PY10055560","","USD","321.32","USD","MU-1500461994952","User Rejected",,"19/07/2017 10:59:55","","","","","",,,"","",""
"Aseem Label","Florencio Asbill","9","PY10104853","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 07:15:06","","","","","","DATA ERROR","Validation Error: Invalid beneficiary name. Full name is required in case of Individual. Value: Florencio Asbill<br>","","",""
"Aseem Label","Ollie Hodgin","8","PY10104852","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 07:15:06","","","","","","DATA ERROR","Validation Error: Invalid beneficiary name. Full name is required in case of Individual. Value: Ollie Hodgin<br>","","",""
"Aseem Label","Edwardo Molinar","7","PY10104851","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 07:15:06","","","","","","DATA ERROR","Validation Error: Invalid beneficiary name. Full name is required in case of Individual. Value: Edwardo Molinar<br>","","",""
"Aseem Label","King Allred","6","PY10104850","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 07:15:06","","","","","","DATA ERROR","Validation Error: Invalid beneficiary name. Full name is required in case of Individual. Value: King Allred<br>","","",""
"Aseem Label","Markus Tewell","5","PY10104849","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 07:15:06","","","","","","DATA ERROR","Validation Error: Invalid beneficiary name. Full name is required in case of Individual. Value: Markus Tewell<br>","","",""
"Aseem Label","Andres Rathke","4","PY10104848","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 07:15:06","","","","","","DATA ERROR","Validation Error: Invalid beneficiary name. Full name is required in case of Individual. Value: Andres Rathke<br>","","",""
"Aseem Label","Horacio Casiano","3","PY10104847","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 07:15:06","","","","","","DATA ERROR","Validation Error: Invalid beneficiary name. Full name is required in case of Individual. Value: Horacio Casiano<br>","","",""
"Aseem Label","Emery Fregoe","2","PY10104846","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 07:15:06","","","","","","DATA ERROR","Validation Error: Invalid beneficiary name. Full name is required in case of Individual. Value: Emery Fregoe<br>","","",""
"Aseem Label","Asim Bapat","1","PY10104835","","USD","10.11","USD","batch_format.xlsx","Processing Transaction",10.11,"21/07/2017 07:11:50","21/07/2017 07:12:13","","","","",,,"","",""
"Aseem Label","Scot Stowe","10","PY10104844","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 07:11:50","","","","","","DATA ERROR","Validation Error: Invalid beneficiary name. Full name is required in case of Individual. Value: Scot Stowe<br>","","",""
"Aseem Label","Florencio Asbill","9","PY10104843","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 07:11:50","","","","","","DATA ERROR","Validation Error: Invalid beneficiary name. Full name is required in case of Individual. Value: Florencio Asbill<br>","","",""
"Aseem Label","Ollie Hodgin","8","PY10104842","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 07:11:50","","","","","","DATA ERROR","Validation Error: Invalid beneficiary name. Full name is required in case of Individual. Value: Ollie Hodgin<br>","","",""
"Aseem Label","Edwardo Molinar","7","PY10104841","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 07:11:50","","","","","","DATA ERROR","Validation Error: Invalid beneficiary name. Full name is required in case of Individual. Value: Edwardo Molinar<br>","","",""
"Aseem Label","King Allred","6","PY10104840","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 07:11:50","","","","","","DATA ERROR","Validation Error: Invalid beneficiary name. Full name is required in case of Individual. Value: King Allred<br>","","",""
"Aseem Label","Markus Tewell","5","PY10104839","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 07:11:50","","","","","","DATA ERROR","Validation Error: Invalid beneficiary name. Full name is required in case of Individual. Value: Markus Tewell<br>","","",""
"Aseem Label","Andres Rathke","4","PY10104838","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 07:11:50","","","","","","DATA ERROR","Validation Error: Invalid beneficiary name. Full name is required in case of Individual. Value: Andres Rathke<br>","","",""
"Aseem Label","Horacio Casiano","3","PY10104837","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 07:11:50","","","","","","DATA ERROR","Validation Error: Invalid beneficiary name. Full name is required in case of Individual. Value: Horacio Casiano<br>","","",""
"Aseem Label","Emery Fregoe","2","PY10104836","","USD","10.11","USD","batch_format.xlsx","Error",,"21/07/2017 07:11:50","","","","","","DATA ERROR","Validation Error: Invalid beneficiary name. Full name is required in case of Individual. Value: Emery Fregoe<br>","","",""
"Aseem Label","Asim Bapat","1","PY10053538","","USD","999.57","","batch_format.xlsx","Error",999.57,"19/07/2017 06:40:03","19/07/2017 06:40:30","19/07/2017 06:40:30","19/07/2017 06:40:30","","","PG ERROR","RecipientCurrency : is Required","","",""
"Aseem Label","Asim Bapat","1","PY10053537","","USD","9999.57","","batch_format.xlsx","Error",9999.57,"19/07/2017 06:37:55","19/07/2017 06:38:32","","","","",,"Insufficient Balance.","","",""
"Aseem Label","Asim Bapat","1","PY10053536","","USD","1234.57","","batch_format.xlsx","Error",1234.57,"19/07/2017 06:01:06","19/07/2017 06:01:54","19/07/2017 06:01:54","19/07/2017 06:01:54","","","PG ERROR","RecipientCurrency : is Required,BeneficiaryCity : is Required","","",""
"Aseem Label","Asim Bapat","1","PY10013289","","USD","2000.00","","batch_format.xlsx","Error",2000,"14/07/2017 07:39:17","14/07/2017 07:40:34","14/07/2017 07:40:34","14/07/2017 07:40:34","","","PG ERROR","RecipientCurrency : is Required,BeneficiaryCity : is Required","","",""
